,Date,target,CL=F,EURUSD=X,GC=F,HG=F,JPY=X,SI=F,XWD.TO,^DJI,^GSPC,^IXIC,^RUT,^TNX,^TYX,^VIX,VTI,IVV,SPY,XLK,XLV,JNK,VNQ,AAPL,AMZN,XOM,SHEL,CVX
108,2010-06-02,1,72.86000061035156,1.223900318145752,1220.5999755859375,3.032000064849853,92.19000244140624,18.304000854492188,20.93186378479004,10249.5400390625,1098.3800048828125,2281.070068359375,660.52001953125,3.3340001106262207,4.23799991607666,30.170000076293945,43.61994934082031,85.17216491699219,84.90898132324219,17.942838668823242,22.96843719482422,46.8261833190918,28.509178161621094,7.969906806945801,6.315499782562256,35.54522705078125,26.003705978393555,42.55452346801758
109,2010-06-03,0,74.61000061035156,1.216944694519043,1208.300048828125,2.938499927520752,92.6230010986328,17.920000076293945,21.122243881225582,10255.2802734375,1102.8299560546875,2303.030029296875,667.3699951171875,3.378999948501587,4.288000106811523,29.459999084472656,43.85212707519531,85.4646224975586,85.20140838623047,18.123022079467773,23.10230255126953,46.80113983154297,28.42842674255371,7.944839000701904,6.438000202178955,36.0073127746582,26.124526977539062,42.42823791503906
110,2010-06-04,0,71.51000213623047,1.1971030235290527,1216.199951171875,2.8125,91.87999725341795,17.290000915527344,20.831663131713867,9931.9697265625,1064.8800048828125,2219.169921875,633.969970703125,3.194999933242798,4.11899995803833,35.47999954223633,42.311973571777344,82.462890625,82.20769500732422,17.54157257080078,22.425138473510742,46.60062789916992,26.819271087646484,7.728643417358398,6.138500213623047,34.8199348449707,25.022714614868164,40.9184684753418
111,2010-06-07,1,71.44000244140625,1.1922929286956787,1239.300048828125,2.759000062942505,91.51599884033205,18.152999877929688,20.66132354736328,9816.490234375,1050.469970703125,2173.89990234375,618.489990234375,3.184000015258789,4.124000072479248,36.56999969482422,41.6231575012207,81.46998596191406,81.18415832519531,17.287700653076172,22.393632888793945,46.31241226196289,26.675079345703125,7.57706880569458,6.100500106811523,34.68539810180664,24.737585067749023,40.95866012573242
112,2010-06-08,0,71.98999786376953,1.197203278541565,1244.0,2.7725000381469727,91.41000366210938,18.468000411987305,20.54108238220215,9939.98046875,1062.0,2170.570068359375,617.6900024414062,3.1679999828338623,4.09499979019165,33.70000076293945,41.97917175292969,82.24739074707031,82.05381774902344,17.32045555114746,22.448759078979492,46.37507629394531,27.153799057006836,7.5284552574157715,5.941999912261963,35.820133209228516,25.066205978393555,40.76923751831055
113,2010-06-09,1,74.37999725341797,1.1991989612579346,1228.5,2.8424999713897705,91.36499786376952,18.18000030517578,20.340681076049805,9899.25,1055.68994140625,2158.85009765625,618.2899780273438,3.187000036239624,4.11899995803833,33.72999954223633,41.78569030761719,81.83177185058594,81.6151351928711,17.230375289916992,22.346389770507812,46.57556915283203,27.315284729003906,7.343360424041748,5.895500183105469,35.112369537353516,24.520132064819336,40.637184143066406
114,2010-06-10,1,75.4800033569336,1.2109030485153198,1220.800048828125,2.8554999828338623,91.30899810791016,18.34199905395508,20.76152229309082,10172.5302734375,1086.8399658203125,2218.7099609375,639.7899780273438,3.319000005722046,4.241000175476074,30.56999969482422,43.07044219970703,84.31781768798828,84.00086975097656,17.648033142089844,22.771591186523438,47.02667999267578,28.497638702392578,7.564083576202393,6.1605000495910645,36.2003288269043,25.29816436767578,42.57749938964844
115,2010-06-11,0,73.77999877929688,1.2114017009735107,1228.9000244140625,2.899499893188477,91.62000274658205,18.222000122070312,20.831663131713867,10211.0703125,1091.5999755859375,2243.60009765625,649.0,3.2160000801086426,4.135000228881836,28.790000915527344,43.33359146118164,84.65645599365234,84.40874481201172,17.80363655090332,22.9605712890625,46.83870315551758,28.837928771972656,7.65466833114624,6.151500225067139,36.18278121948242,25.32232666015625,42.51433563232422
116,2010-06-14,1,75.12000274658203,1.221806883811951,1223.300048828125,2.990000009536743,91.62000274658205,18.402000427246094,21.0721435546875,10190.8896484375,1089.6300048828125,2243.9599609375,652.27001953125,3.275000095367432,4.201000213623047,28.57999992370605,43.3413200378418,84.57178497314453,84.27790832519531,17.770872116088867,22.99993133544922,47.17703628540039,29.195514678955078,7.677918434143066,6.191500186920166,35.89617156982422,25.31266975402832,42.58323669433594
117,2010-06-15,0,76.94000244140625,1.2319064140319824,1233.199951171875,3.002500057220459,91.4739990234375,18.569000244140625,21.32264518737793,10404.76953125,1115.22998046875,2305.8798828125,668.77001953125,3.309999942779541,4.230000019073486,25.8700008392334,44.31650924682617,86.4498062133789,86.19417572021484,18.237667083740234,23.393634796142578,47.6531982421875,29.847259521484375,7.841274261474609,6.3420000076293945,36.56297302246094,26.119699478149414,43.18598556518555
118,2010-06-16,1,77.66999816894531,1.2311935424804688,1229.300048828125,2.99399995803833,91.39600372314452,18.43199920654297,21.31262588500977,10409.4599609375,1114.6099853515625,2305.929931640625,666.1300048828125,3.282000064849853,4.199999809265137,25.920000076293945,44.27006149291992,86.44209289550781,86.16339111328125,18.286794662475586,23.480257034301758,47.84115219116211,29.57617950439453,8.069546699523926,6.34499979019165,36.56297302246094,26.33714485168457,43.02524185180664
119,2010-06-17,1,76.79000091552734,1.238206148147583,1247.5,2.9024999141693115,90.83999633789062,18.767000198364254,21.372745513916016,10434.169921875,1116.0400390625,2307.159912109375,665.8499755859375,3.190000057220459,4.122000217437744,25.049999237060547,44.34745407104492,86.59601593017578,86.30196380615234,18.352323532104492,23.511747360229492,48.14188003540039,29.639631271362305,8.209047317504883,6.29449987411499,36.615623474121094,26.462800979614258,43.23766326904297
120,2010-06-18,0,77.18000030517578,1.2392956018447876,1257.199951171875,2.88100004196167,90.6999969482422,19.174999237060547,21.30260467529297,10450.6396484375,1117.510009765625,2309.800048828125,666.9199829101562,3.2230000495910645,4.14900016784668,23.950000762939453,44.37842559814453,86.67298126220703,86.39552307128906,18.351490020751953,23.385910034179688,48.32982635498047,29.547338485717773,8.275468826293945,6.291500091552734,36.908058166503906,26.409643173217773,43.35246658325195
121,2010-06-21,0,77.81999969482422,1.231602907180786,1239.699951171875,2.938999891281128,90.99500274658205,18.802000045776367,21.26252555847168,10442.41015625,1113.199951171875,2289.090087890625,660.030029296875,3.243000030517578,4.164000034332275,24.8799991607666,44.20814895629883,86.41132354736328,86.1480712890625,18.219999313354492,23.346345901489258,48.505279541015625,29.3166446685791,8.15771198272705,6.127500057220459,36.925636291503906,26.308155059814453,43.46726608276367
122,2010-06-22,0,77.20999908447266,1.2275059223175049,1239.9000244140625,2.990499973297119,90.54000091552734,18.895999908447266,21.192384719848636,10293.51953125,1095.31005859375,2261.800048828125,645.9099731445312,3.1659998893737797,4.098999977111816,27.049999237060547,43.449668884277344,85.0182113647461,84.72528076171875,18.063846588134766,23.116836547851562,48.22958755493164,28.445730209350586,8.268829345703125,6.115499973297119,36.229583740234375,26.17767906188965,42.47990036010742
123,2010-06-23,0,76.3499984741211,1.2319064140319824,1234.0999755859375,2.934000015258789,89.91000366210938,18.45400047302246,21.292585372924805,10298.4404296875,1092.0400390625,2254.22998046875,644.25,3.115000009536743,4.059999942779541,26.90999984741211,43.279415130615234,84.72132110595703,84.46237182617188,18.030981063842773,23.021873474121094,47.9664421081543,28.520706176757812,8.181869506835938,6.072500228881836,35.73824691772461,26.139013290405273,41.48106384277344
124,2010-06-24,1,76.51000213623047,1.2337453365325928,1245.5,3.003000020980835,89.62999725341797,18.731000900268555,21.02204322814941,10152.7998046875,1073.68994140625,2217.419921875,633.1699829101562,3.122999906539917,4.0879998207092285,29.739999771118164,42.59425354003906,83.37603759765625,83.0627670288086,17.669376373291016,22.855676651000977,47.71585464477539,27.916954040527344,8.122384071350098,5.916500091552734,35.13578414916992,25.530120849609375,40.66016387939453
125,2010-06-25,0,78.86000061035156,1.2373021841049194,1255.800048828125,3.0929999351501465,89.1500015258789,19.104999542236328,20.751502990722656,10143.8095703125,1076.760009765625,2223.47998046875,645.1099853515625,3.11299991607666,4.071000099182129,28.530000686645508,42.812007904052734,83.70849609375,83.4107666015625,17.65293312072754,22.958553314208984,48.12934112548828,28.62143325805664,8.052936553955078,6.050000190734863,34.568416595458984,25.568782806396484,40.21813201904297
126,2010-06-28,0,78.25,1.2277017831802368,1238.199951171875,3.06850004196167,89.31300354003906,18.67300033569336,20.73146247863769,10138.51953125,1074.5699462890625,2220.64990234375,641.5399780273438,3.032000064849853,4.013000011444092,29.0,42.672027587890625,83.40696716308594,83.1478500366211,17.685813903808594,22.918991088867188,48.20453643798828,28.283748626708984,8.101249694824219,5.889999866485596,34.199920654296875,25.54461669921875,40.16073226928711
127,2010-06-29,0,75.94000244140625,1.218635320663452,1242.0,2.9154999256134038,88.64900207519531,18.5939998626709,20.380762100219727,9870.2998046875,1041.239990234375,2135.179931640625,615.9600219726562,2.9670000076293945,3.946000099182129,34.130001068115234,41.32661437988281,80.85559844970703,80.58063507080078,17.02834129333496,22.499544143676758,47.640655517578125,27.35803985595703,7.734986782073975,5.430500030517578,33.50972366333008,24.737585067749023,39.242252349853516
128,2010-06-30,0,75.62999725341797,1.223002314567566,1245.5,2.936000108718872,88.43000030517578,18.67099952697754,20.54108238220215,9774.01953125,1030.7099609375,2109.239990234375,609.489990234375,2.950999975204468,3.908999919891357,34.540000915527344,40.87556076049805,79.98966979980469,79.81512451171875,16.765361785888672,22.317516326904297,47.402584075927734,27.06692123413086,7.594884395599365,5.4629998207092285,33.381038665771484,24.268844604492188,38.955223083496094
129,2010-07-01,0,72.94999694824219,1.2507504224777222,1206.300048828125,2.865000009536743,87.5999984741211,17.760000228881836,,9732.5302734375,1027.3699951171875,2101.360107421875,604.760009765625,2.927000045776367,3.868000030517578,32.86000061035156,40.696678161621094,79.79637908935547,79.45945739746094,16.699609756469727,22.12758445739746,47.703338623046875,26.973785400390625,7.502790927886963,5.547999858856201,33.111968994140625,23.935394287109375,38.737083435058594
130,2010-07-02,0,72.13999938964844,1.257102608680725,1207.4000244140625,2.9040000438690186,87.79000091552734,17.697999954223633,20.380762100219727,9686.48046875,1022.5800170898438,2091.7900390625,598.969970703125,2.9790000915527344,3.940999984741211,30.1200008392334,40.50228500366211,79.32475280761719,79.0263900756836,16.674959182739258,22.1829891204834,48.01924514770508,26.455604553222656,7.456293106079102,5.456999778747559,33.08858108520508,24.167348861694336,38.63948440551758
131,2010-07-05,1,,1.2536983489990234,,,87.625,,20.440881729125977,,,,,,,,,,,,,,,,,,,
132,2010-07-06,1,71.9800033569336,1.262403130531311,1194.800048828125,2.9600000381469727,87.4800033569336,17.83300018310547,20.39078140258789,9743.6201171875,1028.06005859375,2093.8798828125,590.030029296875,2.931999921798706,3.891999959945679,29.649999618530277,40.626705169677734,79.82728576660156,79.54451751708984,16.83932876586914,22.293781280517578,48.24673080444336,25.86758804321289,7.507318019866943,5.502999782562256,33.609153747558594,24.41380500793457,38.78300094604492
133,2010-07-07,1,74.06999969482422,1.2633121013641355,1198.5999755859375,3.005500078201294,87.68000030517578,17.979000091552734,20.791582107543945,10018.2802734375,1060.27001953125,2159.469970703125,611.6599731445312,2.9800000190734863,3.953999996185303,26.84000015258789,41.94877243041992,82.34003448486328,82.04981231689453,17.38172721862793,22.72905158996582,48.70163345336914,27.12515640258789,7.810474395751953,5.671500205993652,34.176517486572266,24.998550415039062,39.86796188354492
134,2010-07-08,1,75.44000244140625,1.2694060802459717,1195.800048828125,3.006999969482422,88.41000366210938,17.851999282836914,21.02204322814941,10138.990234375,1070.25,2175.39990234375,620.27001953125,3.0199999809265137,4.000999927520752,25.709999084472656,42.36095428466797,83.13636779785156,82.86175537109375,17.48857307434082,22.918991088867188,48.96701431274414,27.462831497192383,7.792961120605469,5.810999870300293,34.39878463745117,25.766910552978516,40.41905975341797
135,2010-07-09,1,76.08999633789062,1.2643983364105225,1209.5999755859375,3.0445001125335693,88.56999969482422,18.05299949645996,20.831663131713867,10198.0302734375,1077.9599609375,2196.449951171875,629.4299926757812,3.055999994277954,4.039999961853027,24.979999542236328,42.68758010864258,83.73941802978516,83.4803237915039,17.5789737701416,22.974388122558594,48.84061050415039,27.812164306640625,7.83915901184082,5.86299991607666,34.3812370300293,25.858736038208008,41.23992919921875
136,2010-07-12,1,74.94999694824219,1.259001851081848,1198.5,2.999500036239624,88.63899993896484,17.89699935913086,20.901803970336918,10216.26953125,1078.75,2198.360107421875,621.6099853515625,3.0460000038146973,4.039999961853027,24.43000030517578,42.70314407348633,83.82444763183594,83.5344467163086,17.661155700683594,22.9348087310791,48.777408599853516,27.899494171142578,7.768805980682373,5.975500106811523,34.47482681274414,25.858736038208008,41.24569320678711
137,2010-07-13,0,77.1500015258789,1.2720866203308103,1213.300048828125,3.009500026702881,88.79299926757812,18.23699951171875,21.192384719848636,10363.01953125,1095.3399658203125,2242.030029296875,642.8200073242188,3.114000082015991,4.10099983215332,24.559999465942383,43.40306854248047,85.1078872680664,84.79488372802734,17.915924072265625,23.108922958374023,49.18179702758789,28.586488723754883,7.603035926818848,6.182499885559082,34.755584716796875,26.53045082092285,42.037899017333984
138,2010-07-14,1,77.04000091552734,1.274047613143921,1206.800048828125,3.000999927520752,88.2699966430664,18.27400016784668,21.272544860839844,10366.7197265625,1095.1700439453125,2249.840087890625,640.1599731445312,3.049999952316284,4.0329999923706055,24.88999938964844,43.39528274536133,85.07699584960938,84.78712463378906,18.022762298583984,23.108922958374023,48.97962951660156,28.417659759521484,7.631119251251221,6.164999961853027,34.66200256347656,26.747915267944336,41.9345703125
139,2010-07-15,0,76.62000274658203,1.2928582429885864,1208.0999755859375,3.005000114440918,87.33999633789062,18.34600067138672,21.40280532836914,10359.3095703125,1096.47998046875,2249.080078125,634.6199951171875,2.9779999256134038,3.9679999351501465,25.13999938964844,43.43415832519531,85.12335205078125,84.81035614013672,18.080289840698242,23.180143356323242,49.10599136352539,28.324506759643555,7.592466831207275,6.103000164031982,34.66786575317383,26.98471450805664,41.92880630493164
140,2010-07-16,1,76.01000213623047,1.2931926250457764,1188.0,2.923500061035156,86.55999755859375,17.773000717163086,21.142284393310547,10097.900390625,1064.8800048828125,2179.050048828125,610.3900146484375,2.938999891281128,3.9489998817443848,26.25,42.1743049621582,82.76524353027344,82.47511291503906,17.562530517578125,22.697389602661133,48.714263916015625,27.404605865478516,7.545666217803955,5.924499988555908,33.90159606933594,26.438640594482422,41.044761657714844
141,2010-07-19,1,76.54000091552734,1.2939456701278689,1181.699951171875,2.932499885559082,86.76000213623047,17.534000396728516,21.272544860839844,10154.4296875,1071.25,2198.22998046875,613.0800170898438,2.96399998664856,3.98799991607666,25.96999931335449,42.41539764404297,83.27555847167969,82.96226501464844,17.735116958618164,22.80027198791504,48.94171142578125,27.74229621887207,7.415224075317383,5.997000217437744,34.176517486572266,26.535276412963867,41.331809997558594
142,2010-07-20,0,77.44000244140625,1.289307713508606,1191.5,2.997499942779541,87.24199676513672,17.684999465942383,21.132265090942383,10229.9599609375,1083.47998046875,2222.489990234375,624.239990234375,2.931999921798706,3.963000059127808,23.93000030517578,42.905330657958984,84.16464233398438,83.88243103027344,17.850173950195312,22.736963272094727,49.2450065612793,28.260461807250977,7.605751991271973,6.005000114440918,34.48067855834961,26.48695182800293,41.9632568359375
143,2010-07-21,1,76.55999755859375,1.276796817779541,1191.5999755859375,3.086999893188477,86.86100006103516,17.79800033569336,20.99198341369629,10120.5302734375,1069.5899658203125,2187.330078125,612.6400146484375,2.8919999599456787,3.901000022888184,25.63999938964844,42.36874008178711,83.10543823242188,82.79215240478516,17.63649559020996,22.36501121520996,49.232364654541016,27.67243194580078,7.676711082458496,5.871500015258789,34.02444076538086,26.03270721435547,41.42938995361328
144,2010-07-22,1,79.30000305175781,1.2903059720993042,1195.5,3.1605000495910645,87.1240005493164,18.114999771118164,21.392786026000977,10322.2998046875,1093.6700439453125,2245.889892578125,635.47998046875,2.931999921798706,3.947999954223633,24.6299991607666,43.30974197387695,84.92233276367188,84.6402359008789,18.11316680908203,22.507444381713867,49.40930938720703,28.708765029907227,7.821041107177734,6.003499984741211,34.732200622558594,26.999204635620117,42.158447265625
145,2010-07-23,1,78.9800033569336,1.291305661201477,1187.699951171875,3.184999942779541,87.5199966430664,18.09600067138672,21.49298667907715,10424.6201171875,1102.6600341796875,2269.469970703125,650.6500244140625,2.99399995803833,4.019000053405762,23.46999931335449,43.75302505493164,85.64908599853516,85.37480163574219,18.236434936523438,22.499544143676758,49.67467498779297,29.075559616088867,7.84882116317749,5.94350004196167,34.931068420410156,27.284320831298828,42.20436096191406
146,2010-07-26,0,78.9800033569336,1.299899935722351,1183.0,3.2249999046325684,86.99800109863281,18.19499969482422,21.63326644897461,10525.4296875,1115.010009765625,2296.429931640625,665.219970703125,2.99399995803833,4.01800012588501,22.729999542236328,44.28962326049805,86.57686614990234,86.26404571533203,18.351490020751953,22.824018478393555,49.788352966308594,29.803314208984375,7.828890800476074,5.920000076293945,35.32294464111328,27.37130355834961,42.8358154296875
147,2010-07-27,0,77.5,1.2990893125534058,1158.0,3.2049999237060547,87.81600189208984,17.621000289916992,21.753507614135746,10537.6904296875,1113.8399658203125,2288.25,662.1699829101562,3.046999931335449,4.079999923706055,23.190000534057617,44.235191345214844,86.53820037841797,86.25635528564453,18.400802612304688,22.847759246826172,49.838951110839844,29.797494888305664,7.9738287925720215,5.856500148773193,35.56861877441406,27.453454971313477,43.22616958618164
148,2010-07-28,0,76.98999786376953,1.2992243766784668,1160.4000244140625,3.240000009536743,87.4520034790039,17.42300033569336,21.67334747314453,10497.8798828125,1106.1300048828125,2264.56005859375,650.760009765625,3.000999927520752,4.067999839782715,24.25,43.92413330078125,85.97382354736328,85.69957733154297,18.25287628173828,22.539119720458984,49.73783874511719,29.739269256591797,7.8796210289001465,5.856500148773193,35.62710952758789,27.018531799316406,43.37542724609375
149,2010-07-29,1,78.36000061035156,1.307805061340332,1168.4000244140625,3.2855000495910645,86.68299865722656,17.60099983215332,21.643287658691406,10467.16015625,1101.530029296875,2251.68994140625,650.4299926757812,2.999000072479248,4.079999923706055,24.1299991607666,43.69859313964844,85.55635070800781,85.28203582763672,18.08850860595703,22.523283004760742,49.81367111206055,29.48891830444336,7.7935614585876465,5.8429999351501465,35.2937126159668,27.05236053466797,43.63949966430664
150,2010-07-30,1,78.94999694824219,1.3039000034332275,1181.699951171875,3.306999921798706,86.44000244140625,17.98699951171875,21.442886352539062,10465.9404296875,1101.5999755859375,2254.699951171875,650.8900146484375,2.907000064849853,3.9769999980926514,23.5,43.74525833129883,85.57952880859375,85.26656341552734,18.014543533325195,22.610336303710938,49.81367111206055,29.663591384887695,7.767596244812012,5.894499778747559,34.907657623291016,26.781740188598633,43.748558044433594
151,2010-08-02,0,81.33999633789062,1.3175925016403198,1183.4000244140625,3.384999990463257,86.5979995727539,18.402999877929688,,10674.3798828125,1125.8599853515625,2295.360107421875,661.8599853515625,2.963000059127808,4.066999912261963,22.01000022888184,44.68626022338867,87.46598052978516,87.19196319580078,18.392589569091797,23.037689208984375,50.13721466064453,30.659175872802734,7.906489849090576,6.003499984741211,36.229583740234375,27.956035614013672,44.66130447387695
152,2010-08-03,1,82.55000305175781,1.3225064277648926,1185.199951171875,3.3550000190734863,85.77999877929688,18.40699958801269,21.84368705749512,10636.3798828125,1120.4599609375,2283.52001953125,655.6599731445312,2.9140000343322754,4.046000003814697,22.6299991607666,44.44517135620117,87.04073333740234,86.77439880371094,18.293964385986328,23.227630615234375,50.26459503173828,30.362241744995117,7.908910274505615,6.120999813079834,36.6858024597168,28.299150466918945,45.15499496459961
153,2010-08-04,0,82.47000122070312,1.3225064277648926,1193.699951171875,3.400500059127808,85.77999877929688,18.26300048828125,21.813627243041992,10680.4296875,1127.239990234375,2303.570068359375,662.9600219726562,2.95199990272522,4.071000099182129,22.209999084472656,44.795127868652344,87.66702270507812,87.3543472290039,18.441896438598633,23.457141876220703,50.149932861328125,30.57765007019043,7.940610408782959,6.379000186920166,36.6858024597168,28.411911010742188,45.361637115478516
154,2010-08-05,0,82.01000213623047,1.315806865692139,1197.199951171875,3.3505001068115234,86.30000305175781,18.308000564575195,21.79358673095703,10674.98046875,1125.81005859375,2293.06005859375,655.0700073242188,2.914999961853028,4.065000057220459,22.100000381469727,44.70180892944336,87.56652069091797,87.26153564453125,18.359712600708008,23.465049743652344,50.0989875793457,30.193403244018555,7.9019646644592285,6.391499996185303,36.6799430847168,28.289350509643555,45.390350341796875
155,2010-08-06,1,80.69999694824219,1.3181308507919312,1203.4000244140625,3.3394999504089355,85.83300018310547,18.458999633789062,21.933868408203125,10653.5595703125,1121.6400146484375,2288.469970703125,650.6799926757812,2.8239998817443848,4.001999855041504,21.739999771118164,44.53849792480469,87.19537353515625,86.90585327148438,18.310400009155273,23.512537002563477,50.073543548583984,30.053665161132812,7.853348731994629,6.415999889373779,36.247108459472656,28.353078842163086,45.19517517089844
156,2010-08-09,0,81.4800033569336,1.3285682201385498,1200.699951171875,3.3505001068115234,85.34400177001953,18.22900009155273,22.08416748046875,10698.75,1127.7900390625,2305.68994140625,659.52001953125,2.822000026702881,4.006999969482422,22.13999938964844,44.771793365478516,87.66702270507812,87.36981964111328,18.433679580688477,23.575851440429688,50.060752868652344,30.397159576416016,7.903472900390625,6.441500186920166,36.52786636352539,28.519775390625,45.516639709472656
157,2010-08-10,0,80.25,1.3229963779449463,1196.199951171875,3.311000108718872,85.89700317382812,18.145999908447266,22.0240478515625,10644.25,1121.06005859375,2277.169921875,646.3599853515625,2.7809998989105225,4.03000020980835,22.3700008392334,44.49183654785156,87.2262954711914,86.89811706542969,18.24465560913086,23.631248474121094,50.03530502319336,30.100242614746094,7.832817077636719,6.5,36.22372055053711,28.470746994018555,45.37312698364258
158,2010-08-11,0,78.0199966430664,1.3184958696365356,1197.5,3.252500057220459,85.36000061035156,17.889999389648438,21.53306579589844,10378.830078125,1089.469970703125,2208.6298828125,620.3900146484375,2.684999942779541,3.921000003814697,25.38999938964844,43.177528381347656,84.81411743164062,84.51651000976562,17.809083938598633,23.021873474121094,49.55124282836914,29.349197387695312,7.554422378540039,6.29449987411499,35.575714111328125,27.42644691467285,44.27668762207031
159,2010-08-12,0,75.73999786376953,1.284406065940857,1214.800048828125,3.282500028610229,85.1719970703125,18.05299949645996,21.35270500183105,10319.9501953125,1083.6099853515625,2190.27001953125,616.97998046875,2.734999895095825,3.930999994277954,25.729999542236328,42.93645477294922,84.27288818359375,83.99842071533203,17.562530517578125,23.116836547851562,49.25824737548828,28.982397079467773,7.6027350425720215,6.328000068664551,35.48145294189453,27.16168975830078,44.242252349853516
160,2010-08-13,1,75.38999938964844,1.2829889059066772,1214.9000244140625,3.251499891281128,86.0739974975586,18.097000122070312,21.30260467529297,10303.150390625,1079.25,2173.47998046875,609.489990234375,2.687999963760376,3.869999885559082,26.239999771118164,42.77312469482422,84.0332260131836,83.75096130371094,17.48035430908203,23.029781341552734,49.41114807128906,28.982397079467773,7.521509170532227,6.234499931335449,35.292938232421875,27.196002960205078,44.43166732788086
161,2010-08-16,1,75.23999786376953,1.277090311050415,1224.5,3.2769999504089355,86.13999938964844,18.417999267578125,21.40280532836914,10302.009765625,1079.3800048828125,2181.8701171875,615.0999755859375,2.575000047683716,3.7200000286102295,26.100000381469727,42.73424530029297,84.01002502441406,83.71235656738281,17.51322364807129,22.911069869995117,49.665870666503906,28.9591121673584,7.477425575256348,6.303500175476074,35.275272369384766,27.191102981567383,44.609649658203125
162,2010-08-17,1,75.7699966430664,1.2811970710754397,1226.5999755859375,3.337500095367432,85.30699920654297,18.586000442504883,21.523046493530277,10405.849609375,1092.5400390625,2209.43994140625,626.2999877929688,2.6449999809265137,3.7699999809265137,24.32999992370605,43.34084701538086,85.02284240722656,84.74076843261719,17.702247619628906,23.227630615234375,49.72959518432617,29.622838973999023,7.608170509338379,6.442999839782715,35.82902526855469,27.49999237060547,45.06159210205078
163,2010-08-18,0,75.41999816894531,1.2879958152770996,1229.699951171875,3.3489999771118164,85.59500122070312,18.38999938964844,21.38276672363281,10415.5400390625,1094.1600341796875,2215.699951171875,628.0399780273438,2.6410000324249268,3.733999967575073,24.59000015258789,43.44193649291992,85.16976165771484,84.89542388916016,17.800857543945312,23.195972442626953,49.75503158569336,29.651939392089844,7.641382694244385,6.482500076293945,35.434322357177734,27.47057342529297,44.63861846923828
164,2010-08-19,0,74.43000030517578,1.28564453125,1233.800048828125,3.317500114440918,85.44000244140625,18.31800079345703,21.232465744018555,10271.2099609375,1075.6300048828125,2178.949951171875,610.9600219726562,2.5789999961853027,3.6570000648498535,26.440000534057617,42.679813385009766,83.73170471191406,83.41850280761719,17.58718490600586,22.768619537353516,49.65315246582031,28.89507293701172,7.545061111450195,6.378499984741211,34.927703857421875,26.70082664489746,43.94330596923828
165,2010-08-20,0,73.45999908447266,1.2808033227920532,1227.199951171875,3.2909998893737797,85.34400177001953,17.98200035095215,21.24248504638672,10213.6201171875,1071.68994140625,2179.760009765625,610.780029296875,2.611999988555908,3.66100001335144,25.489999771118164,42.532039642333984,83.42243194580078,83.1478500366211,17.546096801757812,22.68947982788086,49.80603790283203,28.80191421508789,7.537816524505615,6.388000011444092,34.692073822021484,26.382139205932617,43.48558044433594
166,2010-08-23,0,73.0999984741211,1.2710033655166626,1226.9000244140625,3.2915000915527344,85.55999755859375,17.982999801635742,21.392786026000977,10174.41015625,1067.3599853515625,2159.6298828125,602.6699829101562,2.6070001125335693,3.6659998893737793,25.65999984741211,42.3065071105957,83.11314392089844,82.83081817626953,17.389951705932617,22.792360305786133,49.7423210144043,28.650543212890625,7.421865463256836,6.329999923706055,35.05143356323242,26.426259994506836,43.48558044433594
167,2010-08-24,1,71.62999725341797,1.2635036706924438,1231.800048828125,3.239500045776367,85.14099884033203,18.36899948120117,21.112224578857425,10040.4501953125,1051.8699951171875,2123.760009765625,595.5900268554688,2.499000072479248,3.563999891281128,27.459999084472656,41.699913024902344,81.914794921875,81.60132598876953,17.15161895751953,22.30169105529785,49.46206283569336,28.534103393554688,7.244625091552734,6.226500034332275,34.72150802612305,26.06836700439453,42.74971008300781
168,2010-08-25,0,72.5199966430664,1.263296127319336,1239.5,3.2109999656677246,84.1780014038086,19.02199935913086,21.152305603027344,10060.0595703125,1055.3299560546875,2141.5400390625,604.8699951171875,2.5380001068115234,3.575000047683716,26.700000762939453,41.83211898803711,82.17765808105469,81.91837310791016,17.258453369140625,22.523283004760742,49.43659973144531,28.988224029541016,7.3339996337890625,6.34250020980835,34.70384216308594,26.112485885620117,42.917724609375
169,2010-08-26,1,73.36000061035156,1.26639986038208,1235.4000244140625,3.305500030517578,84.68399810791016,18.97800064086914,20.99198341369629,9985.8095703125,1047.219970703125,2118.68994140625,599.760009765625,2.499000072479248,3.5309998989105225,27.3700008392334,41.575477600097656,81.64418029785156,81.36937713623047,17.085874557495117,22.380834579467773,49.18183135986328,28.813566207885742,7.255192756652832,6.243000030517578,34.450538635253906,25.95558738708496,42.48896026611328
170,2010-08-27,0,75.16999816894531,1.2706480026245115,1236.0,3.364000082015991,84.34600067138672,19.03899955749512,20.99198341369629,10150.650390625,1064.5899658203125,2153.6298828125,616.760009765625,2.6519999504089355,3.697999954223633,24.450000762939453,42.290958404541016,82.89669799804688,82.62979888916016,17.29132652282715,22.610336303710938,49.48755645751953,29.290979385375977,7.295653820037842,6.331999778747559,35.2281379699707,26.58806800842285,43.41604232788086
171,2010-08-30,1,74.69999694824219,1.2753963470458984,1237.0999755859375,3.4130001068115234,85.5009994506836,19.038000106811523,21.24248504638672,10009.73046875,1048.9200439453125,2119.969970703125,601.719970703125,2.5450000762939453,3.601999998092652,27.209999084472656,41.676578521728516,81.729248046875,81.43121337890625,17.061220169067383,22.3254337310791,49.43659973144531,29.063919067382812,7.322226047515869,6.189499855041504,34.75686264038086,26.02914047241211,42.74971008300781
